Date,Industry_01,Industry_02,Industry_03,Industry_04,Industry_05,Industry_06,Industry_07,Industry_08,Industry_09,Industry_10,Industry_11,Industry_12,Industry_13,Industry_14,Industry_15,Industry_16,Industry_17,Industry_18,Industry_19,Industry_20,Industry_21,Industry_22,Industry_23,Industry_24,Industry_25,Industry_26,Industry_27,Industry_28,Industry_29,Industry_30,Mkt_RF,Term_Spread,VIX
5/31/2012,2.12,5.76,5.98,0.38,7.14,0,-10.41,6.84,3.13,2.2,4.62,4.78,0.04,-2.05,-4.16,2.66,7.18,2.41,5.84,3.42,7.02,4.48,1.68,2.62,4.23,2.76,3.06,-2.31,4.65,6.51,3.89,1.52,21.00181818
6/30/2012,-0.02,2.05,3.94,-8.55,0.8,3.59,2.04,1.63,-0.96,-0.75,-2.23,-1.45,1.43,3.42,-1.16,-1.24,-3.32,-10.94,3.07,3.5,4.15,-1.21,0.71,1.15,-0.88,0.46,2.32,-3.37,-1.1,0.87,0.79,1.58,21.13095238
7/31/2012,-0.41,0.28,-2.94,7.33,5.97,3.2,8.15,0.97,2.96,8.07,7.87,-1.23,4.13,3.73,4.24,2.91,6.28,0.3,2.39,-3.46,0.97,3.98,5.4,2.32,-1.48,0.4,3.46,1.65,4.18,-0.29,2.54,1.4,17.5652381
8/31/2012,1.71,-1.04,-0.04,5.53,5.6,2.61,-0.4,4.68,1.48,5.37,5.38,3.76,2.01,-0.17,3.42,-0.65,10.06,2.06,3.84,2.11,4.86,3.03,-0.28,2.51,-2.15,0.44,1.8,3.72,3.64,6.1,2.73,1.48,15.68956522
9/30/2012,-1.81,-1.9,-2.52,1.48,-0.87,1.06,-1.11,-1.92,-2.46,4.73,3.33,-0.77,-0.81,1.29,6.4,0.71,0.75,20.5,-2.2,1.09,-2.43,-4.66,-7.27,-2.23,3.18,2.58,-0.96,-4.92,1.91,-3.4,-1.76,1.55,15.28473684
10/31/2012,3.84,1.95,3.27,2.09,-2.56,1.31,3.94,1.51,3.23,4.06,1.55,2.55,1.61,5.48,2.78,3.98,-3.05,-11.27,-1.33,-3.79,0.06,1.3,1.68,3.52,0.24,2.32,1.08,2.65,-0.94,0.99,0.78,1.61,16.27619048
11/30/2012,-1.43,-0.93,-5.59,3.49,5.4,-1.71,-0.17,-0.53,4.43,3.53,4.78,6.55,4.16,3.7,8.34,2.55,-1.32,7.66,1.22,0.12,1.15,1.86,-0.61,3.33,3.08,2.13,-2.2,1.8,4.42,1.07,1.18,1.54,16.70190476
12/31/2012,5.53,5.12,5.61,13.34,5.3,8.9,2.3,8.08,4.97,9.2,9.59,4.03,8.04,7.28,1.33,2.81,0.64,-3.72,7.66,5.05,4.85,6.25,-0.87,5.63,8.52,6.4,5.36,5.35,6.24,6.56,5.57,1.73,17.307
1/31/2013,3.82,5.08,2.2,-0.26,-6.95,3.08,1.45,1.33,-0.88,5.65,-0.82,-2.72,-1.04,0.97,-1.03,3.79,-7.59,-8.12,0.8,2.2,2.29,1.02,0.4,4.62,3.56,2.03,0.56,0.79,1.18,4.16,1.28,1.95,13.5052381
2/28/2013,6.51,5.31,2.73,7.81,7.7,2.26,2.78,6.52,1.2,8.91,4.32,2.07,0.45,0.62,3.99,5.69,0.9,0.86,2.09,5.69,5.64,2.76,3.01,5.56,4.72,3.47,4.79,5.31,4.52,2.29,4.04,1.78,14.07263158
3/31/2013,2.79,3.54,4.4,4.42,-0.17,1.21,9.05,2.59,3.97,1,-3.06,-4.39,-1.23,-1.41,4.84,0.35,-10.56,-5.66,-1.33,5.13,4.32,1.64,-0.86,0.02,-0.06,0.2,3.26,2.58,1.62,0.16,1.56,1.8,13.0315
4/30/2013,-3.4,-1.48,-2.97,2.26,4.61,-0.23,1.09,1.61,3.54,0.71,5.2,3.84,5.4,4.07,11.37,6.35,0.22,0.48,3.07,-7.14,-1.76,3.82,5.4,2.21,2.68,3.87,2.39,-0.21,7.22,5.07,2.8,1.65,13.96727273
5/31/2013,0.74,0.9,-2.26,-3.89,2.12,-0.65,0.74,-1.38,-4.95,2.28,-6.45,-4.73,-3.49,-3.33,0.45,1.05,-9.6,-23.2,-2.11,0.82,1.98,-2.28,-3.39,-0.84,-1.36,-0.55,-0.39,1.66,-0.48,-0.81,-1.2,2.12,13.49363636
6/30/2013,3.25,2.72,1.76,4.86,12.2,5.16,1.63,8.07,6.41,11.91,2.49,7.04,4.49,9.71,9.71,6.87,0.16,10.54,5.11,4.58,3.43,4.57,7.12,7.66,3.9,6.41,6.41,2.9,6.52,4.86,5.65,2.48,17.2715
7/31/2013,-3.74,-3.95,-4.85,2.7,-5.12,-2.9,-1.9,-3.67,-0.64,-3.4,-5.09,-2.85,-0.35,-1.98,-1.22,-2.84,4.6,3.75,-1.97,-4.43,-3.29,-0.45,-0.49,-2.56,-2.79,-2.51,-4.92,-2.19,-4.26,-3.7,-2.71,2.56,13.97454545
8/31/2013,0.5,1.28,4.27,9.92,6.26,0.76,7.28,4.17,5.18,8.48,8.37,8.35,6.09,7.1,6.74,8.52,1.33,2.56,1.95,1.05,4.28,5.22,2.67,2.85,5.85,5.65,4.41,4.07,3.01,3.38,3.77,2.75,14.21
9/30/2013,4.63,6.33,5.36,4.38,7.2,6.33,2.49,3.55,3.88,4.42,3.57,8.24,1.36,5.5,-0.13,5.34,5.64,10.17,4.73,3.34,5.85,3.14,4.55,6.74,5.73,5.86,5.41,3.84,3.21,4.7,4.17,2.62,14.692
10/31/2013,1.5,1.13,-2.42,3.23,0.57,3.88,6.82,4.5,1.2,4.27,2.72,1.7,1.49,3.39,1.71,4.77,-5.58,-3.48,0.92,-1.81,0.08,3.42,3.6,4.3,5.27,3.82,3.76,3.39,6.05,1.95,3.11,2.53,15.40782609
11/30/2013,3.08,-0.4,2.99,7.03,7.83,-1.96,0.99,0.59,4.98,3.72,5.51,6.56,5.27,3.23,1.63,3.12,6.89,7.89,2.96,1.79,3.98,4.45,3.51,2.81,2.33,2.57,0.05,-0.27,2.67,3.32,2.81,2.69,12.924
12/31/2013,-5.37,-0.46,-8.33,-1.03,-6.94,-6.14,-7.64,1.79,-3.82,-2.72,-2.96,-5.51,-4.47,-2.73,-2.55,-3.44,-6.73,-7.61,-6.89,2.49,-3.81,-0.73,-2.79,-4.8,-1.72,-2.4,-7.64,-4.62,-4.25,-6.55,-3.32,2.97,14.19238095
1/31/2014,3.82,1.57,3.35,8.55,6.7,3.37,5.41,6.35,7.81,0.84,6.22,2.56,5.95,3.8,8.72,4.16,6.38,4.67,5.7,3.09,2.56,5.46,4.66,5.42,2.12,4.53,5.78,4.73,3.24,2.73,4.66,2.65,14.24095238
2/28/2014,2.74,4.8,4.1,-5.75,-0.88,1.85,-0.13,-2.47,0.65,-0.15,-2.6,3.63,0.98,0.09,-1.13,-1.22,-0.61,-2.9,2.5,2.68,0.15,-2.49,1.57,-0.64,2.76,0.44,-1.24,1.69,2.54,3.77,0.43,2.61,15.47
3/31/2014,1.19,1.55,5.69,-3.84,-1.83,2.88,-3.63,-0.33,0.05,0.42,-2.8,0.73,1.31,-0.83,0.14,1.27,2.95,8.95,5.64,3.98,0.39,-2.84,0.94,0.14,1.15,-0.56,-0.82,-1.35,-3.57,2.78,-0.18,2.68,14.83666667
4/30/2014,4.05,3.06,3.99,3.22,-1.58,-0.69,1.88,1.85,2.69,2.76,0.47,-1.75,0.51,-0.51,1.76,1.98,-2.15,-7.32,0.97,0.01,4.11,2.43,4.43,3.24,5.48,3.5,0.25,2.36,1.66,-0.41,2.05,2.64,14.19809524
5/31/2014,1.66,2.86,-1.19,1.93,8.84,-1.31,-0.16,2.87,0.78,7.75,2.19,4.88,5.49,3.58,4.09,-2.06,6.33,3.87,4.13,5.43,1.54,2.26,3.45,1.94,1.53,0.98,0.98,2.64,3.08,0.09,2.6,2.44,12.4752381
6/30/2014,-5.83,-2.95,-3.26,-3.74,-1.48,-2.99,-0.73,-0.34,-3.2,-5.72,-8.88,2.41,-6.1,-6.57,-3.85,-5.71,1.91,-11.15,-3.46,-6.4,0.8,0.41,-0.46,-4.1,-2.17,-2.85,-1.44,-3.22,-2.08,-2.51,-2.03,2.49,11.54142857
7/31/2014,6.42,5.49,4.64,-1.91,2.65,5.83,3.48,5.54,4.39,10.18,6.87,6.12,5.34,3.52,4.25,5.73,1.37,4.17,2.3,5.31,0.33,3.45,5.13,3.4,4.56,4.74,5.73,2.39,3.85,6.19,4.24,2.55,12.29636364
8/31/2014,-0.55,0.83,2.04,-4.4,-7.16,-0.32,4,-0.22,-2.14,-2.35,-6.5,-4.75,-6.78,-4.84,-10.05,-0.98,-10.77,-14.45,-7.77,-3.38,-1.45,-1.4,-1.77,-3.52,0.44,-2.25,-1.36,-0.56,-0.55,-0.03,-1.96,2.32,13.49190476
9/30/2014,1.78,3.24,5.85,0.4,3.06,4.13,1.44,5.92,-1.1,2.03,4.01,2.22,2.33,3.17,1.96,1.17,-9.31,-6.3,-4.22,6.71,1.3,0.81,2.92,6.4,6.39,3.46,2.83,1.3,3.79,1.62,2.51,2.5,13.46666667
10/31/2014,5.77,4.36,0.99,-0.5,1.09,3.03,8.94,2.52,2.21,7.58,1.52,-2.33,-1.09,-0.05,5.27,4.67,-0.88,3.97,-9.73,0.26,2.46,2.08,6.47,4.82,6.31,2.08,8.86,5.79,1.8,3.82,2.56,2.34,18.05869565
11/30/2014,-2.53,-4.38,-2.9,-4.79,1.8,0.08,-0.68,-0.83,0.81,-0.31,-0.06,-6.66,-1,-1.02,0.65,-0.55,-6.4,-16.48,0.72,1.86,-2.05,-0.7,-1.64,2.1,1.48,0.54,2.24,-0.57,2.14,-0.29,-0.05,2.16,13.41315789
12/31/2014,-1.69,0.88,3.07,0.2,-2.02,-4.64,-3.92,1.58,-2.04,2.07,-5.03,-9.48,-7.72,-5.47,-6.27,0.96,-4.42,-17.48,-4.21,1.24,-4.47,-4.63,-2.26,-2.44,-4.36,-2.35,-0.42,0.8,-7.76,-4.05,-3.1,2.13,16.29227273
1/31/2015,4.46,4.5,5.46,5.68,9.15,3.57,5.95,4,8.05,13.37,8.16,3.56,6.36,5.52,8.99,6.26,14.84,15.03,4.64,-4.36,8.92,8.06,8.43,6.72,2.85,5.03,5.79,6.82,7.99,5.68,6.13,1.66,19.1195
2/28/2015,-0.64,-2.08,-8.5,-2.52,0.46,-2.33,1.18,0.86,-3.46,3.32,1.23,-2.88,-3.61,-0.51,-0.43,-1.29,-7.1,-18.65,-2.37,-0.31,-2.12,-1.61,-3.08,-1.73,-3.05,0.65,0.92,-0.25,0.2,-1.75,-1.11,1.98,15.90421053
3/31/2015,-0.19,-0.49,6.01,4.14,-4.1,-2.37,-1.65,-1.55,1.18,-5.96,-3.1,4.08,2.09,1.43,0.12,-2.85,12.66,10.79,6.63,0.28,3.63,2.55,-0.06,-2.64,-1.61,-1.29,-2.74,0.56,0.74,0.59,0.59,1.91,14.81272727
4/30/2015,1.91,1.98,1.58,0.73,2.16,-0.03,-0.24,4.99,1.16,4.38,1.79,-3.73,0.16,2.87,1.15,1.76,-5.29,-17.11,-5.05,-0.43,0.33,-0.28,4.09,1.34,-3.57,1.49,0.75,1.61,3.13,0.86,1.37,2.04,13.4947619
5/31/2015,-2.33,-1.67,-2.47,1.19,-0.85,-0.72,3.99,0.37,-2.86,4.1,0.56,-5.5,-0.8,-3.45,-2.44,-2.84,-6.37,-22.91,-3.65,-5.27,-0.55,-2.06,-4.87,-3.05,-3.41,-2.53,-0.55,0.33,1.48,-3.09,-1.52,2.11,13.3385
6/30/2015,4.3,3.54,9.74,6.15,-2.54,0.73,5.78,3.5,-4.91,-0.7,1.06,-8.25,-5.6,-4.2,-3.12,-1.48,-13.42,-26.81,-8.9,2.65,1.52,4.82,-0.81,-0.31,3.14,-1.12,6.24,4.26,1.94,2.52,1.57,2.34,14.33954545
7/31/2015,-4.33,-3.09,-4.01,-7.15,-8.22,-7.01,-3.76,-8.38,-7.29,-3.07,-2.22,-4.4,-3.5,-8.95,-6.1,-5.07,-1.42,8.09,-3.72,-4.08,-8.38,-5.31,-6.31,-5.71,-6.51,-4.17,-5.38,-6.43,-6.53,-4.87,-6.02,2.12,14.35272727
8/31/2015,-1.17,2.6,2.52,-10.05,-5.06,-0.48,0.28,-6.92,-8.27,-5.9,-6.59,-10.67,-9.09,-8.8,-2.52,-2.57,-6.02,-36.71,-5.56,-0.5,-2.5,-1.16,-1.71,-2.68,-0.77,-5.8,-2.11,0.59,-3.18,-1.13,-3.06,2.13,19.42809524
9/30/2015,5.94,8.07,10.85,14.75,12.02,6.16,0.73,7.51,16.63,7.89,5.34,5.88,8.54,7.98,6.01,9.27,8.88,-31.06,12.38,2.09,9.07,11.02,8.54,10.21,6.52,5.13,4.94,5.03,5.77,8.17,7.75,2.07,24.37714286
10/31/2015,0.35,-0.69,-3.03,-0.4,-1.27,-1.12,-1.4,0.58,1.69,-2.61,4.66,-1.29,2,1.35,1.98,-0.41,-6.13,9.97,1.04,-3.42,-1.92,1.91,0.31,-0.02,-1.14,2.91,0.9,-0.99,2.17,0.54,0.57,2.08,16.78954545
11/30/2015,1.86,0.33,1.58,-1.72,-6.11,1.85,-4.21,0.32,-4.67,-2.62,-5.27,-2.22,-5.73,-0.19,-4.13,-1.81,-6.45,-6.69,-9.66,-2.39,-2.96,-1.01,-4.57,-3.69,-4.98,-1.68,0.45,-0.87,-2.86,1.08,-2.15,1.99,16.21
12/31/2015,-1.7,-0.17,4.41,-8.13,-5.23,0.38,1.72,-10.12,-11.07,-5.31,-8.6,-9.68,-4.95,-8.22,-13.2,-9.64,-5.15,-4.12,-4.36,4.67,0.39,-4.86,-7.72,-5.24,-8.76,-8.37,-4.95,-0.66,-9.73,-3.68,-5.74,2.11,18.02545455
1/31/2016,0.93,-2.34,0.95,4.11,-1.15,-0.04,1.31,-0.97,6.86,0.65,2.09,7.38,4.93,3.54,4.09,3.14,12.58,6.25,-3.03,1.72,0.91,-2.42,1.45,3.04,7.1,4.45,-0.35,0.79,-3.01,2.31,-0.06,1.62,23.71789474
2/29/2016,4.64,5.68,4.92,8.76,7.2,4.83,2.53,3.95,8.39,3.6,11.46,17.75,9.79,9.11,10.61,4.06,13.28,26.54,10.86,7.84,6.16,8.03,8.83,8.2,6.86,6.14,5.77,5.37,6.6,7.17,6.95,1.41,22.517
3/31/2016,0.61,0.37,-0.28,-6.22,1.95,-0.57,-2.24,4.96,3.78,1.54,0.42,9.86,3.51,2.35,1.61,5.12,16.08,28.3,9.16,-0.8,0.69,-2.82,-5.42,0.81,-1.12,0.12,-0.24,-2.38,4.17,-0.06,0.92,1.57,15.84909091
4/30/2016,2.06,-0.9,0.82,5.56,-0.73,0.34,-4.78,2.42,-1.3,-1.68,3.47,-8.5,0.3,-1,-2.52,-1.77,-5.15,1.57,-0.61,2.24,0.17,4.79,5.53,1.8,-2.16,1.56,1.18,-1.44,2.2,-1.49,1.78,1.61,14.30047619
5/31/2016,4.78,5.34,7,-4.48,-0.62,3.4,1.85,-0.17,-1.09,-4.67,-1.23,2.58,-0.78,-0.15,-7.01,0.78,8.31,5.26,2.55,7.43,3.55,-2,-1.37,2.11,-2.82,1.63,0.6,1.12,-5.33,3.97,-0.03,1.5,14.85285714
6/30/2016,-0.58,1.81,-2.77,6.17,7.45,2.62,1.96,6.16,4.34,9.76,5.59,13.73,6.65,5.17,8.88,4.14,7.6,20.92,-2.81,-0.25,2.25,6.89,7.98,2.66,5.46,3.44,4.32,2.22,4.06,-0.24,3.94,1.23,17.77454545
7/31/2016,-0.51,-0.86,-1.2,0.92,0.34,1.46,1.03,-3.15,2.47,1.66,0.8,-7.68,3.98,0.15,-0.48,0.31,-9.75,-4.53,1.64,-3.78,-3.17,1.14,2.33,1.88,1.09,-1.02,-1.57,-0.21,4.92,1.43,0.49,1.19,13.1585
8/31/2016,-2.93,1.77,-2.78,4.77,-3.95,0.3,-6.74,0.6,-1.72,-4.88,-2.43,2.47,2.63,1.57,-0.3,-0.63,2.2,7.68,2.82,1.83,0.47,0.7,3.99,-0.07,2.98,-2.62,-0.05,-2.15,-1.49,-3.37,0.27,1.25,12.39956522
9/30/2016,-0.32,-1.68,4.61,5.81,-10.38,-3.08,-5.35,-7.53,-1.87,-7.38,-3.94,-2.93,-3.88,-5.68,-3.27,2.19,0.77,-8.66,-2.97,-0.66,-3.05,-0.35,-2.24,-5.59,-0.73,-8.12,-3.76,-1.95,1.54,-0.59,-2.01,1.32,14.21952381
10/31/2016,-4.57,-5.79,-5.12,3.83,7.86,-3.59,1.32,2.39,7.61,7.92,9.81,21.66,12.4,9.39,6.75,8.82,11.68,20.85,9.56,-2.65,6.54,-0.01,2.41,3.98,12.95,9.54,2.72,8.61,13.32,7.47,4.86,1.5,14.5852381
11/30/2016,4.39,2.98,5.43,-3.38,2.04,1.65,-0.82,0.69,0.35,1.71,0.14,-2.16,-0.19,-0.73,4.33,1.41,-1.72,-9.64,2.04,3.61,4.89,-0.04,2.07,1.67,0.97,2.24,-0.8,0.52,3.87,2.32,1.81,1.89,15.23619048
12/31/2016,0.97,-0.95,5.65,4.95,1.65,2.65,0.33,2.02,3.83,5.63,3.93,3.49,4.51,4.06,5.39,1.95,12.36,-5.31,-4.3,1.09,3.33,5.42,3.28,2.42,2.04,1.97,1.08,0.7,0.52,-1.56,1.94,1.95,12.47238095
1/31/2017,1.64,6.15,7.98,0.78,-0.37,5,2.75,6.97,3.13,4.08,2.16,9.17,2.29,2.25,0.81,6.35,-8.41,-9.4,-2.42,3.85,-0.12,3.24,6.7,3.29,2.78,2.61,2.96,2.54,4.57,3.4,3.55,1.93,11.6085
2/28/2017,0.59,0.88,1.05,5.66,-0.88,-0.34,0.77,0.04,2.2,1.29,2.51,-6.17,1.48,0.55,-0.31,-1.8,-2.37,5.51,-1.24,0.38,0.88,1.82,2.37,0.18,-2.88,-1.11,0.81,2.75,-2.32,-1.12,0.17,1.83,11.53052632
3/31/2017,0.81,1.93,-0.09,2.82,-0.68,-0.45,-1.02,0.93,1.33,2.57,0.71,-0.56,4.02,-0.45,1.84,4.62,-1.27,-11.85,-2.69,0.32,0.11,3.91,0.85,2.04,2.23,-3.32,3.33,4.32,0.16,-0.8,1.08,1.65,11.89782609
4/30/2017,1.76,4.3,6.18,3.35,-1.56,1.73,-1.8,-0.27,-0.58,1.77,-2.37,-4.6,2.9,-2.1,-0.48,2.7,-1.08,-5.12,-3.39,2.44,-1.52,3.67,4.53,2.92,2.75,2.54,0.62,7.09,-1.14,-0.81,1.07,1.5,13.13631579
5/31/2017,-2.67,-1.21,-1.22,-0.19,2.74,-0.3,9.32,5.53,1.97,1.51,4.03,-0.19,-0.17,1.99,3.59,1.78,-0.52,2.27,-0.12,-1.91,-2.46,-0.52,-3.37,1.92,3.44,0.19,-2.38,-2.47,5.95,0.84,0.79,1.25,10.86227273
6/30/2017,1.59,1.22,-4.38,4.97,2.47,1.86,1.33,0.69,1.12,2.24,0.27,1.3,3.11,-0.02,-0.95,7.01,8.62,12.79,1.96,2.99,5.33,4.07,3.05,-2.35,-4.6,-0.79,1.04,-2.35,1.85,0.94,1.88,1.3,10.51363636
7/31/2017,-2.74,1.05,-0.87,-1.22,-6.28,0.08,-4.96,2.59,1.65,1.27,-0.56,1.67,-1.75,-2.68,1.9,2.22,0.91,-0.51,-5.18,2.18,-2.48,1.46,4.92,0.82,0.53,-4.23,-1.66,1.35,-1.29,0.98,0.18,1.25,10.2645
8/31/2017,0.45,-2.92,-2.04,3.57,3.53,-0.2,1.36,2.08,4.48,0.04,7.59,3.73,9.08,5.59,7.63,2.79,-1.95,1.39,11.05,-1.95,-1.5,0.54,1.07,2.51,6.37,4.57,2.84,0.13,5.28,1.12,2.49,1.13,11.97565217
9/30/2017,0.79,1.3,-2.82,2.03,-1.88,-3.05,2.78,-2.25,5.66,5.42,5.81,2.29,5.6,4.64,2.2,1.92,1.33,2.17,0.41,3.02,-5.58,6.32,7.12,4.39,-1.86,-0.85,3.27,3.87,3.37,-2.31,2.26,1.29,10.438
10/31/2017,4.19,4.41,1.41,3.37,10.17,4.71,7.29,2.48,2.15,7.55,7.17,-1.44,2.23,0.52,0.61,4.01,0.17,9.42,2.92,2.42,4.01,0.35,2.52,4.31,6.88,3.67,9.04,5.33,3.96,0.88,3.12,1.25,10.12545455
11/30/2017,-0.01,4.4,4.96,0.78,1.15,2.4,4.56,-0.16,0.63,-2.22,1.48,13.21,2.39,3.31,-1.23,3.9,11.51,11.68,4.98,-4.98,4.49,0.38,-0.83,-0.86,3,4.29,2.63,1.27,1.03,0.78,1.06,1.17,10.54047619
12/31/2017,2.46,-0.12,0.13,17.14,4.26,-2.33,7.15,6.39,1.71,1.6,-0.02,3.6,3.83,2.27,3.57,12.32,3.48,0.91,2.8,-2.81,3.15,9.4,5.51,4.39,2.53,4.73,11.55,2.52,6.13,4.42,5.58,1.03,10.2645
1/31/2018,-6.76,-6.74,-6.61,0.75,-3.32,-6.66,-1.91,-3.49,-5.17,-12.48,-9.77,-1.99,-4.14,-5.55,-6.32,0.02,-3.33,5.87,-10.94,-4.54,-7.05,-1.75,1.98,-5.27,-6.29,-5.39,-4.45,-4.03,-2.59,-4.73,-3.64,1.28,11.06238095
2/28/2018,-1.84,1.25,-1.65,-0.3,0.44,1.87,0.68,-2.39,-1.87,-2.16,0.48,-5.87,-1.09,-1.47,-6.71,-5.81,-0.14,-6.45,3.18,3.17,-2.53,-3.22,-2.71,-4.37,0.58,-1.04,-3.3,-0.28,-3.44,-3.31,-2.35,1.24,22.46473684
3/31/2018,-1.58,-4.37,-14.17,3.24,-0.6,-5.6,3.29,-0.05,0.77,-9.58,-3.09,3.68,-5.45,-6.59,0.17,-1.75,-3.32,-2.49,10.09,2.78,-2.31,1.25,-2.05,-6.1,0.26,0.86,4.11,3.67,1.15,-1.51,0.27,1.04,19.02380952
4/30/2018,-0.79,-1.22,-1.87,8.94,-0.46,-0.33,3.89,2.38,2.28,-1.42,1.95,5.58,2.88,7.98,3.62,4.42,3.08,11.67,3.34,0.27,-1.31,5.79,7.79,0.78,4.93,1.57,1.29,-2.08,0.38,0.02,2.66,1.11,18.26761905
5/31/2018,4.91,4.4,3.08,4.83,2.24,4.06,6.77,1.47,0.35,3.42,-1.52,-5.02,-5.01,-1.46,0.65,-3.02,-1.79,4.07,0.47,2.57,6.51,1.1,-2.01,-0.44,-3.5,0.34,4.16,-2.92,-1.03,-2.06,0.49,0.94,14.12454545
6/30/2018,2.34,3.54,5.24,-6.24,-4.2,2.28,0.71,5.9,4.85,-9.08,2.58,4.25,6.17,9.08,-3.12,7.29,-2.25,-3.1,1.09,1.68,2.73,2.25,2.76,5.95,7.84,2.38,3.4,1.4,4.25,6.34,3.2,0.96,13.67809524
7/31/2018,-0.54,-1.9,-5.44,2.59,-4.59,2.59,5.08,4.5,0.02,3.64,0.48,-3.23,-2.11,-0.22,-1.74,-2.17,-10.76,-0.71,-2.89,0.93,2.89,5.24,9.59,-0.34,2.91,3.69,9.07,3.66,2.44,2.06,3.45,0.97,13.14761905
8/31/2018,-0.35,0.2,5.38,-0.47,-2.17,1.1,1.11,2.08,-3.11,-6.51,-3.11,-0.69,0.84,-0.2,-5.05,6.44,-1.72,-6.08,3.47,-0.57,1.79,-0.24,-0.18,-0.34,1.25,-1.47,0.51,2.98,-2.07,1.01,0.06,0.79,12.54695652
9/30/2018,0.98,-1.6,7.9,-15.84,-6.52,-0.36,-10.07,-8.79,-11.09,-25.99,-12.96,-11.62,-14.05,-11.79,0.99,-9.75,-10.33,1.31,-11.77,-0.06,-0.41,-9.12,-8.18,-9.82,-9.76,-7.79,-10.29,-1.62,-5.59,-6.69,-7.65,0.9,12.91052632
10/31/2018,2.68,5.85,-8.41,-0.36,3.23,6.39,-0.97,6.41,4.98,2.91,3.44,-3,7.16,3.63,3.8,1.14,-1,-14.09,-2.16,3.26,2.52,1.23,-4.7,8.14,6.21,3.17,1.85,6.39,2.87,2.37,1.71,0.86,19.35217391
11/30/2018,-9.82,-9.72,-15.85,-8.39,-15.37,-5.46,-7.84,-8.24,-7.8,-10.02,-11.02,-14.79,-9.58,-12.29,-11.29,-10.66,-7.05,-2.09,-13.17,-4.77,-8.7,-7.74,-9.01,-8.65,-15.17,-11.21,-9.12,-6.24,-11.57,-7.3,-9.55,0.69,19.38904762
12/31/2018,6.62,3.53,7.87,19.05,14,6.58,12.49,5.31,5.53,9.7,13.32,17.1,10.93,11.34,9.77,15.01,7.68,14.24,10.33,5.38,5.45,10.51,7.46,8.17,9.93,8.83,8.99,4.58,9.87,6.69,8.37,0.29,24.95315789
1/31/2019,-3.54,2.39,10.21,3.94,4.28,4.75,5.55,3.3,3.89,6.73,4.06,2.27,3.98,5.36,2.68,9.92,6.66,-4.27,2.45,3.55,3.04,4.59,7.38,3.05,4.15,4.55,-0.04,4.29,2.76,1.34,3.42,0.27,19.57238095
2/28/2019,3.83,4.91,6.46,-0.19,-5.63,4.36,-0.29,0.51,-1.52,-7.76,0.36,-4.65,0.24,-3.89,-6.04,-6.61,5.4,-1.89,2.06,3.33,0.6,3.12,4.35,1.45,-0.42,-1.51,3.9,3.82,-2.51,0.13,1.1,0.33,15.23473684
3/31/2019,3.57,6.57,-3.55,6.26,1.49,3.23,5,-3.16,5.5,6.84,7.2,-2.64,6.38,6.4,4.26,3.56,-1.53,2.86,0.11,1,5.98,6.21,5.3,-2.09,4.96,3.92,4.95,3.96,7.13,6.93,3.97,0.06,14.4852381
4/30/2019,-3.23,-3.99,-10.29,-8.79,-9.72,-3.85,-10.89,-3.4,-12.93,-2.34,-7.16,-15.46,-11.79,-11.7,-14.45,-8.95,-8.48,-12.11,-11.93,-1.55,-3,-5.78,-11.62,-9.17,-9.34,-5.92,-7,-1.41,-5.58,-6.3,-6.92,0.13,12.94904762
5/31/2019,4.62,5.25,1,7.37,7.91,6.85,9.04,6.82,3.45,9.72,8.6,16.04,12.24,10.65,13.92,7.35,14.89,2.96,8.9,3.64,5.15,5.71,11.16,8.37,6.69,7.47,7.22,7.37,6.2,7.52,6.92,-0.16,16.72181818
6/30/2019,2.58,-2.15,3.38,-2.16,3.32,4.89,0.93,-2.16,1.32,-11.15,0.3,-2.54,0.59,-0.81,0.95,-1.92,-2.79,-11.92,-2.62,-1.01,2.05,3.63,3.24,0.55,1.95,0.14,0.56,3.23,3.14,-1.9,1.23,-0.08,15.836
7/31/2019,0.88,6.17,-11.05,-6.27,-4.52,1.58,-5.9,-0.64,-5.16,-5.47,0.16,-12.03,-6.42,-5.16,-8,3.2,-2.47,-15.19,-8.53,3.45,0.29,-2.08,-3.11,-2.94,-7.1,-2.45,-0.1,1.49,-4.83,-2.59,-2.55,-0.02,13.30590909
8/31/2019,0.62,1.7,1.99,-4.41,1.21,1.73,9.86,-0.98,5.12,7.37,6.37,7.09,6.04,5.57,5.7,2.45,3.02,-8.65,3.79,3.94,1.26,-0.98,4.23,1.71,0.47,5.82,0.82,-2.5,2.67,2.57,1.41,-0.45,18.97909091
9/30/2019,-1.58,-1.06,8.1,5.72,2.12,-0.68,-2.22,4.66,-1.17,10.8,2.91,3.54,6.22,3.04,7.17,-3.54,1.11,-11.11,-2.09,-1.39,2.19,1.88,5.09,0.01,1.55,2.67,1.51,-4.3,3.39,1.89,2.07,-0.16,15.559
10/31/2019,1.94,-0.6,5.52,6.13,-1.31,-1.34,5.46,5.48,3.82,-2.26,3.22,6.08,2.9,8.92,3.13,6.47,3.41,-9.79,1.15,-2.14,2.47,5.09,5.02,3.13,2.76,4.13,2.06,2.7,5.74,4.36,3.87,0.18,15.46652174
